"Analyze-25 Year	",,,,,,,,,,,,,,,,,
Ishikawa N.; Onda K.; Watanabe K.; Kobayashi K.; Kurihara Y.,"Ishikawa, Noriaki (36634406000); Onda, Keisuke (36634678400); Watanabe, Kajiro (12794035500); Kobayashi, Kazuyuki (57208407803); Kurihara, Yousuke (35233946300)",36634406000; 36634678400; 12794035500; 57208407803; 35233946300,Mobile phone application for ecodriving,2010,Proceedings of the SICE Annual Conference,,,5602283,2424,2427,3,5,,Conference paper,Final,,2-s2.0-78649280305
Nobe T.,"Nobe, Tsuguo (41262120700)",41262120700,Connected vehicle accelerates green driving,2010,SAE International Journal of Passenger Cars - Electronic and Electrical Systems,3,2,,68,75,7,4,10.4271/2010-01-2315,Article,Final,,2-s2.0-79959409245
Dong L.; Zhang P.; Dai S.,"Dong, Liyun (36184100500); Zhang, Peng (55547109052); Dai, Shiqiang (56238988700)",36184100500; 55547109052; 56238988700,Simulation on vehicle emission by the brake-light cellular automata model,2010,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),6350 LNCS,,,532,541,9,3,10.1007/978-3-642-15979-4_57,Conference paper,Final,,2-s2.0-78349285148
Nobe T.,"Nobe, Tsuguo (41262120700)",41262120700,Connected vehicle accelerates green driving,2010,SAE Technical Papers,,,,,,,0,10.4271/2010-01-2315,Conference paper,Final,,2-s2.0-85072360053
Schewel L.; Kammen D.,"Schewel, Laura (15065838100); Kammen, Daniel (7004564550)",15065838100; 7004564550,Smart transportation: Synergizing electrified vehicles and mobile information systems,2010,Environment,52,5,,24,35,11,16,10.1080/00139157.2010.507143,Article,Final,,2-s2.0-77956547683
Smit R.; Rose G.; Symmons M.,"Smit, Robin (23490602500); Rose, Geoffrey (55237309200); Symmons, Mark (6603473749)",23490602500; 55237309200; 6603473749,Assessing the impacts of ecodriving on fuel consumption and emissions for the Australian situation,2010,ATRF 2010: 33rd Australasian Transport Research Forum,,,,,,15,11,,Conference paper,Final,,2-s2.0-84866253259
Ueda M.; Hirota T.; Hatano A.,"Ueda, Masanori (55679923400); Hirota, Toshio (7203065955); Hatano, Atsushi (55679078500)",55679923400; 7203065955; 55679078500,Challenges of widespread marketplace acceptance of electric vehicles - Towards a zero-emission mobility society,2010,SAE Technical Papers,,,,,,,4,10.4271/2010-01-2312,Conference paper,Final,,2-s2.0-85072364796
Saerens B.; Diehl M.; Van Den Bulck E.,"Saerens, Bart (57207672422); Diehl, Moritz (7005392102); Van Den Bulck, Eric (7003576916)",57207672422; 7005392102; 7003576916,Optimal control using pontryagin's maximum principle and dynamic programming,2010,Lecture Notes in Control and Information Sciences,402,,,119,138,19,36,10.1007/978-1-84996-071-7_8,Article,Final,,2-s2.0-77950233208
Winkelman S.; Bishins A.; Kooshian C.,"Winkelman, Steve (6506473145); Bishins, Allison (35955472500); Kooshian, Chuck (57212946381)",6506473145; 35955472500; 57212946381,Planning for economic and environmental resilience,2010,Transportation Research Part A: Policy and Practice,44,8,,575,586,11,24,10.1016/j.tra.2010.03.011,Note,Final,,2-s2.0-77955919528
Barkenbus J.N.,"Barkenbus, Jack N. (6603434135)",6603434135,Eco-driving: An overlooked climate change initiative,2010,Energy Policy,38,2,,762,769,7,502,10.1016/j.enpol.2009.10.021,Article,Final,,2-s2.0-72249118871
Sugimachi T.; Fukao T.; Yoshida J.; Hirata Y.; Suzuki Y.; Aoki K.,"Sugimachi, Toshiyuki (55180315200); Fukao, Takanori (7102508223); Yoshida, Jun (55180107800); Hirata, Yuya (57045263300); Suzuki, Yoshitada (56086074200); Aoki, Keiji (54784035100)",55180315200; 7102508223; 55180107800; 57045263300; 56086074200; 54784035100,Autonomous driving based on LQ path following control and platooning with front and rear information,2010,17th ITS World Congress,,,,,,,14,,Conference paper,Final,,2-s2.0-84885940478
Hayashi R.; Yin F.; Raksincharoensak P.; Nagai M.; Sannodo S.; Hoshino M.,"Hayashi, Ryuzo (14064833300); Yin, Feilong (36740627900); Raksincharoensak, Pongsathorn (6506888746); Nagai, Masao (7402616169); Sannodo, Shinya (36696944400); Hoshino, Masayoshi (36739338800)",14064833300; 36740627900; 6506888746; 7402616169; 36696944400; 36739338800,Study on acceleration and deceleration maneuver guidance for driver by gas pedal reaction force control,2010,"IEEE Conference on Intelligent Transportation Systems, Proceedings, ITSC",,,5625142,1428,1434,6,4,10.1109/ITSC.2010.5625142,Conference paper,Final,,2-s2.0-78650457638
Santos G.; Behrendt H.; Teytelboym A.,"Santos, Georgina (7102014634); Behrendt, Hannah (36015210900); Teytelboym, Alexander (36015808300)",7102014634; 36015210900; 36015808300,Part II: Policy instruments for sustainable road transport,2010,Research in Transportation Economics,28,1,,46,91,45,303,10.1016/j.retrec.2010.03.002,Review,Final,All Open Access; Green Open Access,2-s2.0-77953358247
Ando R.; Nishihori Y.; Ochi D.,"Ando, Ryosuke (36661890100); Nishihori, Yasuhide (36698292000); Ochi, Daisuke (57205017601)",36661890100; 36698292000; 57205017601,Development of a system to promote eco-driving and safe-driving,2010,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),6294 LNCS,,,207,218,11,21,10.1007/978-3-642-14891-0_19,Conference paper,Final,,2-s2.0-78649862224
Domínguez M.; Fernández A.; Cucala A.P.; Blanquer J.,"Domínguez, M. (57201330265); Fernández, A. (55293075100); Cucala, A.P. (6504771764); Blanquer, J. (57198248792)",57201330265; 55293075100; 6504771764; 57198248792,Efficient design of Automatic Train Operation speed profiles with on board energy storage devices,2010,WIT Transactions on the Built Environment,114,,,509,520,11,27,10.2495/CR100471,Conference paper,Final,All Open Access; Bronze Open Access,2-s2.0-78649478767
Yamabe S.; Zheng R.; Nakano K.; Suda Y.,"Yamabe, Shigeyuki (36449603100); Zheng, Rencheng (24491270200); Nakano, Kimihiko (7402011387); Suda, Yoshihiro (7202303813)",36449603100; 24491270200; 7402011387; 7202303813,Muscle fatigue comparison of eco-driving and normal driving,2010,"MOVIC 2010 - 10th International Conference on Motion and Vibration Control, Proceedings",,,,,,,1,,Conference paper,Final,,2-s2.0-85119103183
Lee S.-K.; Lee J.-W.; Kwon O.-C.,"Lee, Shin-Kyung (7601420867); Lee, Jeong-Woo (57192415831); Kwon, Oh-Cheon (14010689900)",7601420867; 57192415831; 14010689900,Design of CAN component for an eco-driving service,2010,17th ITS World Congress,,,,,,,1,,Conference paper,Final,,2-s2.0-84953874333
Hõimoja H.; Vinnikov D.; Lehtla M.; Rosin A.; Zakis J.,"Hõimoja, H. (25651300900); Vinnikov, D. (22959108200); Lehtla, M. (24080940300); Rosin, A. (24081367900); Zakis, J. (36242638400)",25651300900; 22959108200; 24080940300; 24081367900; 36242638400,Survey of loss minimization methods in tram systems,2010,"SPEEDAM 2010 - International Symposium on Power Electronics, Electrical Drives, Automation and Motion",,,5544863,1356,1361,5,8,10.1109/SPEEDAM.2010.5544863,Conference paper,Final,,2-s2.0-77956563424
Tu L.H.; Nouvelière L.; Mammar S.,"Tu, Luu Hong (57045435000); Nouvelière, Lydie (7801521057); Mammar, Said (7003442665)",57045435000; 7801521057; 7003442665,Toward a safer ecological driver assistant system,2010,17th ITS World Congress,,,,,,,0,,Conference paper,Final,,2-s2.0-84953896405
Mikami Y.; Takahashi M.; Nishimura H.; Kubota M.,"Mikami, Yoshihiko (37087362000); Takahashi, Masaki (7406846479); Nishimura, Hidekazu (8708495100); Kubota, Masahiro (37087309600)",37087362000; 7406846479; 8708495100; 37087309600,Adaptive Cruise Control in consideration of trade-off between capability of following a leading vehicle and suppression of fuel consumption,2010,"Nihon Kikai Gakkai Ronbunshu, C Hen/Transactions of the Japan Society of Mechanical Engineers, Part C",76,772,,3549,3557,8,3,10.1299/kikaic.76.3549,Conference paper,Final,All Open Access; Bronze Open Access,2-s2.0-79953191109
Toshihiro H.; Junya M.; Seimei N.,"Toshihiro, Hiraoka (7101997131); Junya, Masui (36634226600); Seimei, Nishikawa (55753465100)",7101997131; 36634226600; 55753465100,Behavioral adaptation to advanced driver-assistance systems,2010,Proceedings of the SICE Annual Conference,,,5602236,930,935,5,6,,Conference paper,Final,,2-s2.0-78649277016
Ichihara T.; Kumano S.; Yamaguchi D.; Sato Y.; Suda Y.; Shuguang L.,"Ichihara, Takashi (57045504400); Kumano, Shiro (23397242700); Yamaguchi, Daisuke (36449522200); Sato, Yoichi (35230954300); Suda, Yoshihiro (7202303813); Shuguang, Li (55741008400)",57045504400; 23397242700; 36449522200; 35230954300; 7202303813; 55741008400,Evaluation of eco-driving skill using traffic signals status information,2010,17th ITS World Congress,,,,,,,1,,Conference paper,Final,,2-s2.0-84953911686
Ji S.-W.; Kim H.-S.; Gu C.-S.; Youn H.-J.; Bae H.C.; Jeong S.-Y.,"Ji, Sang-Woo (55679753300); Kim, Hyun-Seok (59447150000); Gu, Chung-Seo (55680008300); Youn, Hun-Joong (55679129500); Bae, Hyun Cheol (57225826957); Jeong, Sang-Yong (55679391700)",55679753300; 59447150000; 55680008300; 55679129500; 57225826957; 55679391700,Vehicle bluetooth technology of the location based service for Hyundai Sonata in Korea,2010,SAE Technical Papers,,,,,,,0,10.4271/2010-01-1324,Conference paper,Final,,2-s2.0-85072368881
Reinhardt W.,"Reinhardt, Wolfgang (57045554700)",57045554700,ICars Thematic Network project - ICT for energy-efficiency in transport ITS World Congress Busan 2010,2010,17th ITS World Congress,,,,,,,0,,Conference paper,Final,,2-s2.0-84953911641
Kamal M.A.S.; Mukai M.; Murata J.; Kawabe T.,"Kamal, M.A.S. (7202025866); Mukai, M. (15926260200); Murata, J. (35513633100); Kawabe, T. (35578256400)",7202025866; 15926260200; 35513633100; 35578256400,On board eco-driving system for varying road-traffic environments using model predictive control,2010,Proceedings of the IEEE International Conference on Control Applications,,,5611196,1636,1641,5,83,10.1109/CCA.2010.5611196,Conference paper,Final,,2-s2.0-78649421244
Grasso C.J.; McDearmon M.J.; Kobayashi Y.,"Grasso, Christopher J. (36701315100); McDearmon, Michael J. (36701750700); Kobayashi, Yoshihiro (36676441100)",36701315100; 36701750700; 36676441100,"Virtual driving and eco-simulation: VR city modeling, drive simulation, and ecological habits",2010,"Spring Simulation Multiconference 2010, SpringSim'10",,,199,,,,3,10.1145/1878537.1878744,Conference paper,Final,,2-s2.0-78650604160
Ben Dhaou I.,"Ben Dhaou, Imed (6603398497)",6603398497,Fuel estimation model for ECO-driving and ECO-routing,2011,"IEEE Intelligent Vehicles Symposium, Proceedings",,,5940399,37,42,5,47,10.1109/IVS.2011.5940399,Conference paper,Final,,2-s2.0-79960775455
Tractinsky N.; Inbar O.; Tsimhoni O.; Seder T.,"Tractinsky, Noam (6602513141); Inbar, Ohad (25723435400); Tsimhoni, Omer (7801582027); Seder, Thomas (6603057855)",6602513141; 25723435400; 7801582027; 6603057855,"Slow down, you move too fast: Examining animation aesthetics to promote eco-driving",2011,"Proceedings of the 3rd International Conference on Automotive User Interfaces and Interactive Vehicular Applications, AutomotiveUI 2011",,,,193,200,7,9,10.1145/2381416.2381447,Conference paper,Final,,2-s2.0-84869152282
Bekta? T.; Laporte G.,"Bekta?, Tolga (8968135100); Laporte, Gilbert (7101734278)",8968135100; 7101734278,The Pollution-Routing Problem,2011,Transportation Research Part B: Methodological,45,8,,1232,1250,18,980,10.1016/j.trb.2011.02.004,Article,Final,,2-s2.0-80051921519
Andersson E.; Stichel S.,"Andersson, Evert (56257206000); Stichel, Sebastian (6603148271)",56257206000; 6603148271,Gröna Tåget - Green Train - Train for tomorrow's travellers,2011,ZEVrail,135,SUPPL.,,140,153,13,0,,Article,Final,,2-s2.0-82455219352
Cocron P.; Bühler F.; Neumann I.; Franke T.; Krems J.F.; Schwalm M.; Keinath A.,"Cocron, P. (42261410200); Bühler, F. (43761053800); Neumann, I. (43761293700); Franke, T. (56652374700); Krems, J.F. (6602894035); Schwalm, M. (16022988800); Keinath, A. (35102520600)",42261410200; 43761053800; 43761293700; 56652374700; 6602894035; 16022988800; 35102520600,Methods of evaluating electric vehicles from a user's perspective - The MINI e field trial in Berlin,2011,IET Intelligent Transport Systems,5,2,,127,133,6,78,10.1049/iet-its.2010.0126,Conference paper,Final,,2-s2.0-79959926638
Lee S.-K.; Lee J.-W.; Yun D.-S.; Kwon O.-C.,"Lee, Shin-Kyung (7601420867); Lee, Jeong-Woo (57192415831); Yun, Doo-Seop (55488953300); Kwon, Oh-Cheon (14010689900)",7601420867; 57192415831; 55488953300; 14010689900,Development of reusable in-vehicle component for vehicle-IT application,2011,"Proceedings - 6th International Conference on Computer Sciences and Convergence Information Technology, ICCIT 2011",,,6316577,77,80,3,2,,Conference paper,Final,,2-s2.0-84869416040
Xia H.; Boriboonsomsin K.; Barth M.,"Xia, Haitao (49862219500); Boriboonsomsin, Kanok (14622172500); Barth, Matthew (56028681700)",49862219500; 14622172500; 56028681700,Indirect network-wide energy/emissions benefits from dynamic eco-driving on signalized corridors,2011,"IEEE Conference on Intelligent Transportation Systems, Proceedings, ITSC",,,6083073,329,334,5,17,10.1109/ITSC.2011.6083073,Conference paper,Final,,2-s2.0-83755178799
Flach T.; Mishra N.; Pedrosa L.; Riesz C.; Govindan R.,"Flach, Tobias (54683805800); Mishra, Nilesh (16549958100); Pedrosa, Luis (25927476200); Riesz, Christopher (54684789900); Govindan, Ramesh (35595955700)",54683805800; 16549958100; 25927476200; 54684789900; 35595955700,CarMA: Towards personalized automotive tuning,2011,SenSys 2011 - Proceedings of the 9th ACM Conference on Embedded Networked Sensor Systems,,,,135,148,13,17,10.1145/2070942.2070957,Conference paper,Final,,2-s2.0-83455208276
Vandenbergh M.P.; Carrico A.R.; Bressman L.S.,"Vandenbergh, Michael P. (9745962600); Carrico, Amanda R. (14319091000); Bressman, Lisa Schultz (7801511949)",9745962600; 14319091000; 7801511949,Regulation in the behavioral era,2011,Minnesota Law Review,95,3,,715,781,66,33,,Article,Final,,2-s2.0-79955941623
Ando R.; Nishihori Y.; Kachi N.,"Ando, Ryosuke (36661890100); Nishihori, Yasuhide (36698292000); Kachi, Noriyasu (57191342836)",36661890100; 36698292000; 57191342836,Can eco-driving techniques make driving more economically and ecologically?,2011,18th World Congress on Intelligent Transport Systems and ITS America Annual Meeting 2011,7,,,5759,5770,11,1,,Conference paper,Final,,2-s2.0-84878436529
Hiraoka T.; Nishikawa S.; Kawakami H.,"Hiraoka, Toshihiro (7101997131); Nishikawa, Seimei (55753465100); Kawakami, Hiroshi (7202484119)",7101997131; 55753465100; 7202484119,Driver-assistance system to encourage spontaneous eco-driving behavior,2011,18th World Congress on Intelligent Transport Systems and ITS America Annual Meeting 2011,7,,,5318,5329,11,9,,Conference paper,Final,,2-s2.0-84878429283
Miyatake M.; Kuriyama M.; Takeda Y.,"Miyatake, Masafumi (57218668405); Kuriyama, Motoi (36773373400); Takeda, Yuzuru (55018394500)",57218668405; 36773373400; 55018394500,Theoretical study on eco-driving technique for an electric vehicle considering traffic signals,2011,Proceedings of the International Conference on Power Electronics and Drive Systems,,,6147334,733,738,5,56,10.1109/PEDS.2011.6147334,Conference paper,Final,,2-s2.0-84857403067
Mensing F.; Trigui R.; Bideaux E.,"Mensing, Felicitas (54395786500); Trigui, Rochdi (24781592500); Bideaux, Eric (9244966500)",54395786500; 24781592500; 9244966500,Vehicle trajectory optimization for application in ECO-driving,2011,"2011 IEEE Vehicle Power and Propulsion Conference, VPPC 2011",,,6042993,,,,114,10.1109/VPPC.2011.6042993,Conference paper,Final,,2-s2.0-80155199276
Kim I.-T.; Huh J.-K.; Choi Y.-G.; Nam Y.-J.; Yang C.-M.; Kang J.-H.; Ahn S.-J.; Lee K.-S.,"Kim, In-Tak (55477723600); Huh, Jeong-Ki (43861300400); Choi, Yong-Gak (57211705633); Nam, Young-Jin (43861511200); Yang, Chae-Mo (43861903300); Kang, Jae-Hoon (55693174100); Ahn, Sang-Jin (43860900600); Lee, Ki-Sang (57196250590)",55477723600; 43861300400; 57211705633; 43861511200; 43861903300; 55693174100; 43860900600; 57196250590,A study on fuel economy and low emission development of LPI HEV (SULEV) to meet stringent emission regulations,2011,SAE 2011 World Congress and Exhibition,,,,,,,0,10.4271/2011-01-0869,Conference paper,Final,,2-s2.0-79959853823
Kamal M.A.S.; Mukai M.; Murata J.; Kawabe T.,"Kamal, M.A.S. (7202025866); Mukai, M. (15926260200); Murata, J. (35513633100); Kawabe, T. (35578256400)",7202025866; 15926260200; 35513633100; 35578256400,Ecological driving based on preceding vehicle prediction using MPC,2011,IFAC Proceedings Volumes (IFAC-PapersOnline),44,1 PART 1,,3843,3848,5,50,10.3182/20110828-6-IT-1002.02748,Conference paper,Final,,2-s2.0-84866762060
Zhang C.; Vahidi A.,"Zhang, Chen (55703951100); Vahidi, Ardalan (6603940713)",55703951100; 6603940713,Predictive cruise control with probabilistic constraints for ECO driving,2011,"ASME 2011 Dynamic Systems and Control Conference and Bath/ASME Symposium on Fluid Power and Motion Control, DSCC 2011",2,,,233,238,5,38,10.1115/DSCC2011-5982,Conference paper,Final,,2-s2.0-84881416304
Int Panis L.; Beckx C.; Broekx S.; De Vlieger I.; Schrooten L.; Degraeuwe B.; Pelkmans L.,"Int Panis, L. (55667470800); Beckx, C. (25636763600); Broekx, S. (22984162600); De Vlieger, I. (6601916514); Schrooten, L. (10738959200); Degraeuwe, B. (26535723600); Pelkmans, L. (6602316174)",55667470800; 25636763600; 22984162600; 6601916514; 10738959200; 26535723600; 6602316174,"PM, NOx and CO2 emission reductions from speed management policies in Europe",2011,Transport Policy,18,1,,32,37,5,58,10.1016/j.tranpol.2010.05.005,Article,Final,,2-s2.0-78349312064
